value__sum_values,value__number_peaks__n_50,"value__fft_coefficient__attr_""abs""__coeff_1","value__fft_coefficient__attr_""abs""__coeff_91","value__fft_coefficient__attr_""abs""__coeff_7","value__fft_coefficient__attr_""angle""__coeff_96","value__fft_coefficient__attr_""angle""__coeff_87","value__fft_coefficient__attr_""real""__coeff_96"
70.63897939596862,0.1428571428571428,7.036337371304812,0.8555313026824667,1.3216144689938143,6.766047348645208,10.65378865503112,-0.10733202138996
78.96403488167587,0.2857142857142857,7.612668279750073,0.8555313026824667,1.6503131530676227,6.766047348645208,48.8186806318294,-0.10733202138996
83.10512455956204,0.4285714285714285,12.42302428110356,0.8952868403112975,1.9794881656147367,-23.97570629801731,-39.9509557709531,-0.2708474137296732
91.0239597441892,0.5714285714285714,7.448048954328335,1.01155389898422,1.4533028188570765,-3.66966127634523,1.3329309863300136,-0.1162392182055565
115.07766871220554,0.3571428571428571,15.004744874188138,1.0669597738704115,3.595977633554977,-25.86640674291596,13.7649598342509,-0.3469645672815934
81.172219724426,0.2857142857142857,10.594048265089173,0.7169556599332082,2.366277574330484,-7.132728391880298,11.058147685634262,-0.1659158593678579
68.02535750429982,0.3571428571428571,6.418390813675267,0.8555313026824667,1.1731728825556045,6.766047348645208,10.65378865503112,-0.10733202138996
100.5214113538548,0.7857142857142857,9.463499828437184,0.8509253743476811,1.7580023132563125,-17.068726737714133,-54.61917032515049,-0.1917313788376198
82.71437293894314,0.6428571428571429,8.29999719447453,0.8051704549436762,1.6346863925370092,2.716342142597888,29.43718923912881,0.0899877900968316
87.42607538918678,0.7142857142857143,7.213229521206498,0.781684651054106,1.5451807411841347,28.82532714765307,-36.26125384423025,-0.2430834315206203
71.55147691411086,0.2142857142857142,7.226969413543505,0.8555313026824667,1.2985172400201055,6.766047348645208,10.65378865503112,-0.10733202138996
60.92703065885289,0.0714285714285714,7.86516847916215,0.8555313026824667,1.5391468119904814,6.766047348645208,10.65378865503112,-0.10733202138996
98.30381250867842,0.7142857142857143,10.015902310374916,0.9415992649124554,1.9408011387488664,-41.70445983183846,15.307485964973043,-0.3194317935657981
86.79021494163099,0.5,7.363807587281219,0.8550989859202162,1.6615020526052189,-1.107971305767139,-15.357453037610355,0.0235889435254772
67.4760591080114,0.2857142857142857,7.112614973393514,0.8555313026824667,1.3253231129081209,6.766047348645208,10.65378865503112,-0.10733202138996
66.68510385523031,0.1428571428571428,10.04644884213007,0.8555313026824667,1.7215823577778857,6.766047348645208,10.65378865503112,-0.10733202138996
69.19827389437246,0.2142857142857142,7.72158660409779,0.8555313026824667,1.321800820521221,6.766047348645208,10.65378865503112,-0.10733202138996
77.21828728846347,0.5714285714285714,11.5904022191106,0.8464263028119373,2.1063428012424623,45.27181178131007,39.32462056087172,0.1349994748653973
94.2220116219972,0.7142857142857143,13.720808725942431,0.9382006965811934,2.6688260691980963,-31.59973428187612,25.217276005281004,0.046459167588397
82.84738761263092,0.2142857142857142,7.681244399906964,0.634013481077034,1.2234029112596163,6.766047348645208,-22.116216976263665,-0.10733202138996
80.00901880293362,0.5,11.969336216830309,0.8154630541283988,1.916431211475267,-65.88371103961569,3.833130969226606,-0.1152801471356691
83.61845089954004,0.4285714285714285,8.722535251703265,0.6552227411606956,2.1653044043378027,-3.6675840066252174,52.80795219515347,-0.3424254569224416
75.9300951448613,0.1428571428571428,8.866257571724324,0.8555313026824667,1.508368228244435,6.766047348645208,31.113501066487974,-0.10733202138996
68.04952015357537,0.2857142857142857,6.8165514376285845,0.8555313026824667,1.5766564645137326,6.766047348645208,10.65378865503112,-0.10733202138996
71.12050710116627,0.2857142857142857,7.757717097089476,0.8555313026824667,1.7050229912362038,6.766047348645208,10.65378865503112,-0.10733202138996
83.93700262101154,0.3571428571428571,8.271515928588459,0.971829485621819,1.7806320803927826,-23.8406231773547,3.802083928652862,-0.3919421524132038
54.727791598837776,0.1428571428571428,5.316211646044261,0.8555313026824667,1.0585745460392355,6.766047348645208,10.65378865503112,-0.10733202138996
83.45741217256845,0.3571428571428571,7.353759961452871,0.7308966607011099,1.5305791020600554,6.766047348645208,26.629544869402714,-0.10733202138996
90.40553129717804,0.5714285714285714,11.749904294672264,0.818469766442217,2.233268518890175,0.7963102346357037,10.43035747302102,-0.1130641867354374
81.40004269207259,0.3571428571428571,9.546042740270824,0.8536702945890281,1.5679194962415737,-21.2353001771869,2.891529328044414,-0.0373744336883551
83.18558685013811,0.3571428571428571,11.875584815819677,0.6589276468464872,2.3981999121228084,6.01456988470323,31.99298520446824,-0.3314962572613371
79.56467922556149,0.2857142857142857,10.375757021561125,0.7764988147941277,1.831993504107484,128.57142857142858,44.85017746066669,-0.3214777178766945
64.794360512713,0.0714285714285714,9.15382985695526,0.8555313026824667,1.3691076656111147,6.766047348645208,10.65378865503112,-0.10733202138996
102.75951816501896,0.8571428571428571,15.040341437395416,0.8803572930323746,2.2596477310366594,35.53220243757482,-4.619175573274989,0.3171143198394906
87.54308245651946,0.2857142857142857,12.356360949817368,1.009948423584579,2.16657276260914,30.57826228887712,-33.2101569802028,-0.0556876685969893
96.62032035493417,0.6428571428571429,12.084588051920276,0.8191354803980494,2.3901096272192777,24.16026976981628,29.72209645956155,-0.3044925540265705
90.98748488008752,0.2142857142857142,8.911956674062404,0.7761695919710686,1.5676707657301063,52.55959135085341,-52.853955935197696,-0.1015998560444827
84.0008653009274,0.3571428571428571,9.876700300174653,0.8258244626757246,1.943347784145466,-32.006762656043904,27.43321022634949,-0.0741372716768859
89.30234154159628,0.5714285714285714,11.147701218829726,0.8866684697620124,2.6046320695206058,26.75431030896912,11.517570279598685,-0.1720084990929881
91.05223096163073,0.5,9.805286501764554,0.9062600645778572,1.7314596023111206,39.78565687988311,4.394827880093017,0.1615625925148661
83.6484721943766,0.3571428571428571,9.056330831268207,0.613389418502612,2.1033576936779395,71.63461763201967,8.76578758230083,-0.2177601542037675
106.02840577410514,0.5714285714285714,14.841344640986744,1.0262568751062038,3.302855428415345,50.14649352500818,36.737764588956125,-0.2118088485416898
82.82673233795356,0.5,8.309855094577433,0.5181425442682089,1.9604364452883056,32.00228814133157,-43.3157170974573,0.0693527817852985
120.3408624933698,0.7857142857142857,11.10823838118416,0.8468046175821912,2.105216097984211,45.73476961571113,-18.182056721990428,0.0788028943905022
56.43123913836042,0.0714285714285714,7.301681132839321,0.8555313026824667,1.0857579850030974,6.766047348645208,10.65378865503112,-0.10733202138996
61.55071229485524,0.1428571428571428,7.433733345714001,0.8555313026824667,1.477030761871198,6.766047348645208,10.65378865503112,-0.10733202138996
92.28249723424707,0.5,13.46423799212188,0.7801639100359493,2.234906744192327,18.21760241949221,-52.68502316220484,-0.2015130575375815
73.65442586450058,0.5714285714285714,7.794344730425239,0.8555313026824667,1.6695081506131344,6.766047348645208,10.65378865503112,-0.10733202138996
73.40569367477369,0.1428571428571428,11.64097107069907,0.8678955776451026,1.8906172534640904,6.766047348645208,7.936632197959518,-0.10733202138996
78.105135398544,0.3571428571428571,6.919793752599216,0.8555313026824667,1.472732180076499,6.766047348645208,10.87721983704122,-0.10733202138996
75.35742281410808,0.4285714285714285,7.856726789934156,0.8555313026824667,1.5412637834669858,6.766047348645208,115.71428571428572,-0.10733202138996
120.79770871787248,0.6428571428571429,13.552592453545303,0.8627652469440156,2.520333124507597,52.70206225274689,23.37565564896008,0.0633269356070043
61.3764920473804,0.0714285714285714,9.03610443061635,0.8555313026824667,1.5940080927435691,6.766047348645208,10.65378865503112,-0.10733202138996
88.7683441154242,0.5714285714285714,7.389534596758652,0.6072309268503641,1.1727978332406754,6.7562347702157775,25.06814976791872,0.1072811030377839
132.70536884137056,1.2857142857142858,14.490801065135098,0.8420294051219169,2.467826358406785,46.680515809089584,-11.148657278716067,0.0529480727398867
86.52902424067234,0.3571428571428571,8.76570018650203,0.824269584847578,1.7566794349844483,-23.9821149548138,6.649845266548338,-0.0359220054060365
150.79033762944323,1.4285714285714286,17.956463489304433,1.2626043386440722,3.3496064802942227,-1.0792817830320884,40.73872902222089,0.0379672543905985
58.21855784952266,0.0714285714285714,6.542199735978991,0.8555313026824667,1.6017733966894725,6.766047348645208,10.65378865503112,-0.10733202138996
88.87166935480582,0.5714285714285714,8.628183745870972,0.7509897825537417,1.8672633450643936,-41.93670315006576,32.497209846922374,-0.2190436402516721
86.95283124353413,0.5714285714285714,11.1694948007514,0.8559636194447171,1.8404960607169216,-35.198555507109184,15.867164476463854,-0.0053922878013864
91.20532750792124,0.5,8.206283931990653,0.8701438011493599,1.5727870228577117,27.9546483645838,44.01743412029031,-0.0152939060441838
68.39940996178363,0.4285714285714285,8.913679540682205,0.8555313026824667,1.7837436433219989,6.766047348645208,10.65378865503112,-0.10733202138996
96.56709088381524,0.6428571428571429,10.123926619474569,0.8470977528603881,1.4028207541174615,-32.45842687049391,10.345702258976056,0.1708714652802496
90.51698723543204,0.5714285714285714,8.50794744141133,0.6511823787213059,1.776471602287928,31.68939583246936,-0.7853300222965893,-0.1613221607342113
65.26148351215663,0.2142857142857142,6.251575910959708,0.8555313026824667,1.076327712437362,6.766047348645208,10.65378865503112,-0.10733202138996
92.37350856664702,0.4285714285714285,13.709814243371635,1.061118499389064,2.426667159498721,36.253772455714,56.74460990816987,-0.1933308540791945
80.44667648458689,0.3571428571428571,11.76317483543416,0.8600396141896571,1.940025659293696,-18.156149704058897,28.715643121497585,-0.1486248796963715
81.23243015473615,0.5,7.196638125928755,0.7543144193013545,1.767561876581366,6.766047348645208,-1.3965955385417377,-0.10733202138996
101.5217876613034,0.7857142857142857,11.250118325342983,0.9386057053357884,1.8284267095288824,10.33792140736186,-52.87431215981447,-0.3269283255828163
88.57953419706716,0.2857142857142857,12.57526347687744,0.9806397379381718,2.539617114356947,-18.785079704413867,39.01440549773747,-0.1288062697294138
116.21420628947446,1.1428571428571428,17.223830098500752,0.933214661775855,3.625353271529455,-15.159072816885944,14.874234270232895,-0.1599402898911749
115.10883608644473,0.7857142857142857,9.574232519376256,0.840869281637392,1.698392238080954,-20.67989255699306,7.0191786935101,0.2761554375712093
78.34277149020996,0.5,8.34089698360638,0.7326072468960616,1.810990556448075,6.766047348645208,5.831442314020634,-0.10733202138996
118.6334368201544,0.9285714285714286,13.052587957944812,0.9115687146620798,2.094638351283682,1.585229495866162,-12.77931370488173,0.2369254751973794
75.38710761680575,0.1428571428571428,8.370727501930265,0.8555313026824667,1.5826576702428743,6.766047348645208,-44.63150869435504,-0.10733202138996
90.49115240293835,0.4285714285714285,10.891913540252997,0.7576051009817645,2.009264194562789,28.32220137849874,29.63401480912773,-0.3109654690416235
88.03127225377716,0.5,11.81331351232618,0.9707155232823094,2.008350044842792,27.778179293932173,52.87544835554534,-0.0428526128599266
61.808937163353015,0.0714285714285714,8.76555066501955,0.8555313026824667,1.6671542705438942,6.766047348645208,10.65378865503112,-0.10733202138996
59.31584475269619,0.0,5.013337784372608,0.8555313026824667,0.9085335624480008,6.766047348645208,10.65378865503112,-0.10733202138996
142.7484896690403,1.0714285714285714,17.299341162355752,0.9791359559525732,3.322161591443596,-2.397053231704092,2.023318987036681,0.4124182494706784
63.36764645757941,0.2857142857142857,8.487659439118463,0.8555313026824667,1.710522554227521,6.766047348645208,10.65378865503112,-0.10733202138996
112.30764380561672,0.8571428571428571,9.71487453898246,0.8909465993042102,1.9940904846841163,49.49090402152514,46.29321153088392,-0.0733043364541443
116.03280777503385,1.0,16.391681550435877,0.8237048225352747,3.0713986432132754,29.84892702001829,-27.091156782140867,0.0077954352045399
138.29609339739736,1.5714285714285714,17.422150153531852,1.4158777183180014,2.835775886560828,42.51529483908389,-25.99400292841892,-0.1208203735986504
83.98792084765675,0.3571428571428571,9.937610905917156,0.8663632530815226,1.8785215380381028,-23.326567391261268,-32.15527064353942,-0.2193535647401734
64.14376783784117,0.1428571428571428,8.80026522763978,0.8555313026824667,1.681076304001524,6.766047348645208,10.65378865503112,-0.10733202138996
76.31120349925175,0.4285714285714285,9.602937177673487,1.0376669950544744,1.8545585151774613,6.766047348645208,1.0531813301951911,-0.10733202138996
84.65444680968585,0.4285714285714285,9.564754531075298,0.7776198404002493,1.6557334472813312,38.02459693166793,42.72253609751141,0.0258928333763785
